"hours","RL_outlet    ","RL_confluence"
4.73333333333333,0,21.6788444519043
4.75,0,21.529426574707
4.76666666666667,0,21.3807716369629
4.78333333333333,0,21.2224655151367
4.8,0,21.0648536682129
4.81666666666667,0,20.9169082641602
4.83333333333333,0,20.7736434936523
4.85,0,20.6339550018311
4.86666666666667,0,20.4954738616943
4.88333333333333,0,20.3559761047363
4.9,0,20.2166042327881
4.91666666666667,0,20.0813541412354
4.93333333333333,0,19.94801902771
4.95,0,19.8145999908447
4.96666666666667,0,19.6823463439941
4.98333333333333,0,19.5554504394531
5,0,19.4230003356934
5.01666666666667,0,19.2940425872803
5.03333333333333,0,19.1553115844727
5.05,0,19.0289840698242
5.06666666666667,0,18.9004364013672
5.08333333333333,0,18.7585754394531
5.1,0,18.6294193267822
5.11666666666667,0,18.5021209716797
5.13333333333333,0,18.3787879943848
5.15,0,18.2633113861084
5.16666666666667,0,18.1430625915527
5.18333333333333,0,18.0258464813232
5.2,0,17.907299041748
5.21666666666667,0,17.7794151306152
5.23333333333333,0,17.6523380279541
5.25,0,17.5326347351074
5.26666666666667,0,17.4171581268311
5.28333333333333,0,17.302225112915
5.3,0,17.1876335144043
5.31666666666667,0,17.076208114624
5.33333333333333,0,16.9666080474854
5.35,0,16.8599128723145
5.36666666666667,0,16.750955581665
5.38333333333333,0,16.6407890319824
5.4,0,16.5323810577393
5.41666666666667,0,16.4101238250732
5.43333333333333,0,16.3042774200439
5.45,0,16.2009449005127
5.46666666666667,0,16.0940475463867
5.48333333333333,0,15.9886159896851
5.5,0,15.889458656311
5.51666666666667,0,15.7907066345215
5.53333333333333,0,15.6930952072144
5.55,0,15.5961685180664
5.56666666666667,0,15.5000085830688
5.58333333333333,0,15.3975639343262
5.6,0,15.2998027801514
5.61666666666667,0,15.2046899795532
5.63333333333333,0,15.1106843948364
5.65,0,15.0092525482178
5.66666666666667,0,14.917652130127
5.68333333333333,0,14.8265228271484
5.7,0,14.733678817749
5.71666666666667,0,14.6415128707886
5.73333333333333,0,14.5593032836914
5.75,0,14.4820232391357
5.76666666666667,0,14.4062509536743
5.78333333333333,0,14.329833984375
5.8,0,14.255467414856
5.81666666666667,0,14.1786489486694
5.83333333333333,0,14.1057081222534
5.85,0,14.0312747955322
5.86666666666667,0,13.9582233428955
5.88333333333333,12.5581226348877,13.8835468292236
5.9,97.8716735839844,13.8131904602051
5.91666666666667,185.771270751953,13.7411775588989
5.93333333333333,230.315704345703,13.6703815460205
